id,full_history_type,training_only_type,match,full_ADI,full_CV2,training_ADI,training_CV2
FOODS_3_547_CA_2_evaluation,lumpy,lumpy,True,2.0051652892561984,2.1320027796881136,1.985667034178611,2.1468853405830814
FOODS_3_617_CA_2_evaluation,lumpy,lumpy,True,1.948795180722892,0.5693153484408535,2.0281531531531534,0.609169914999324
FOODS_3_645_CA_2_evaluation,lumpy,lumpy,True,2.7847919655667144,0.5070024108081008,2.8406940063091484,0.5122016666418211
FOODS_3_662_CA_2_evaluation,lumpy,lumpy,True,11.835365853658535,0.6631256348892063,13.853846153846154,0.7886460862527459
FOODS_3_733_CA_2_evaluation,lumpy,lumpy,True,4.901515151515151,0.6843376403815961,5.281524926686217,0.6886014995965988
FOODS_3_821_CA_2_evaluation,lumpy,intermittent,False,7.188888888888889,0.5319680726266346,8.41588785046729,0.32710280373831785
HOBBIES_1_009_CA_2_evaluation,lumpy,lumpy,True,2.99075500770416,0.5407211983088918,3.0016666666666665,0.5523021241248367
HOBBIES_1_189_CA_2_evaluation,lumpy,lumpy,True,1.5552884615384617,0.8800303659255548,1.5770577933450087,0.9035783465589129
HOBBIES_1_278_CA_2_evaluation,lumpy,lumpy,True,1.836329233680227,1.1984250869127062,1.811871227364185,1.2135138867710542
HOBBIES_1_353_CA_2_evaluation,lumpy,lumpy,True,2.846041055718475,0.8067296043025057,3.026890756302521,0.8043457318933592
HOUSEHOLD_1_113_CA_2_evaluation,lumpy,lumpy,True,6.716262975778546,0.5940387614167968,8.82843137254902,0.5806576510596216
HOUSEHOLD_1_166_CA_2_evaluation,lumpy,lumpy,True,2.651639344262295,0.7164649745201972,2.7205438066465257,0.728454820874594
HOUSEHOLD_1_279_CA_2_evaluation,lumpy,lumpy,True,2.469465648854962,1.4452374704382032,2.4773039889958737,1.4601878868478297
HOUSEHOLD_1_446_CA_2_evaluation,lumpy,lumpy,True,2.178451178451178,0.5151891661521112,2.17512077294686,0.49330725218837107
FOODS_1_009_CA_3_evaluation,lumpy,lumpy,True,3.267676767676768,0.8524961093144671,3.2805100182149363,0.8586863548701691
FOODS_1_021_CA_3_evaluation,lumpy,lumpy,True,2.3079667063020213,0.53516289761037,2.404539385847797,0.5353083923205921
FOODS_1_149_CA_3_evaluation,lumpy,lumpy,True,3.080952380952381,0.6727424235779133,3.304587155963303,0.7088549204919056
FOODS_1_164_CA_3_evaluation,lumpy,lumpy,True,6.046728971962617,0.5464055015241692,5.983388704318937,0.5444581463277419
FOODS_2_011_CA_3_evaluation,lumpy,lumpy,True,3.15609756097561,0.5093231026677686,3.170774647887324,0.5298375557612997
FOODS_2_156_CA_3_evaluation,lumpy,lumpy,True,1.683434518647008,0.5142636620134196,1.6298642533936651,0.5096739194312491
FOODS_2_203_CA_3_evaluation,lumpy,lumpy,True,3.897590361445783,0.6227504319539056,4.3607748184019375,0.6651397718602321
FOODS_2_291_CA_3_evaluation,lumpy,lumpy,True,1.745503597122302,0.5254573512637908,1.8136958710976838,0.5215585465013508
FOODS_2_294_CA_3_evaluation,lumpy,lumpy,True,1.4014440433212996,0.522178367065585,1.4293650793650794,0.5269841269841269
FOODS_3_257_CA_3_evaluation,lumpy,lumpy,True,1.3240109140518417,0.6971358410470642,1.3410275502606106,0.705578658852354
FOODS_3_271_CA_3_evaluation,lumpy,lumpy,True,1.4942263279445729,0.9265930507690768,1.4489139179404666,0.9339316153411166
FOODS_3_273_CA_3_evaluation,lumpy,lumpy,True,1.4593984962406017,0.5546718294197428,1.4847485572959604,0.5621693619916469
FOODS_3_669_CA_3_evaluation,lumpy,lumpy,True,5.708823529411765,0.8075060987051982,7.321138211382114,0.8440349002712225
FOODS_3_733_CA_3_evaluation,lumpy,lumpy,True,3.541970802919708,0.7538006871187999,3.8482905982905984,0.7547187950648933
FOODS_3_790_CA_3_evaluation,lumpy,lumpy,True,11.835365853658535,1.1548368080354612,12.594405594405595,1.2245647996184545
HOBBIES_1_169_CA_3_evaluation,lumpy,lumpy,True,1.901077375122429,1.4046581486837826,1.877997914494265,1.391812351839098
HOBBIES_1_232_CA_3_evaluation,lumpy,lumpy,True,6.535353535353536,0.7336661735700197,8.040178571428571,0.5732291398983022
HOBBIES_1_244_CA_3_evaluation,lumpy,lumpy,True,1.9198813056379824,0.9389713383602218,1.9944629014396456,0.9445807972839874
HOBBIES_2_117_CA_3_evaluation,lumpy,lumpy,True,3.2296173044925123,0.583868180082039,3.2333931777378817,0.5822417367079906
HOUSEHOLD_1_452_CA_3_evaluation,lumpy,lumpy,True,1.8311320754716984,0.5000942296454112,1.7974051896207586,0.5014439029317441
HOUSEHOLD_2_203_CA_3_evaluation,lumpy,intermittent,False,3.985626283367557,0.4984313052952275,4.298329355608592,0.45484982270466556
HOUSEHOLD_2_423_CA_3_evaluation,lumpy,lumpy,True,1.8415559772296013,0.5124863836878738,1.899789029535865,0.517179417771883
HOUSEHOLD_2_440_CA_3_evaluation,lumpy,lumpy,True,1.4704545454545457,0.6433105047862488,1.463038180341186,0.6211265140915531
FOODS_3_190_CA_4_evaluation,lumpy,lumpy,True,4.976923076923077,1.5725316590283638,5.524539877300613,1.8218217329545452
FOODS_3_368_CA_4_evaluation,lumpy,lumpy,True,1.4615963855421688,0.6197021003876649,1.4339171974522293,0.6093552559409281
FOODS_3_428_CA_4_evaluation,lumpy,lumpy,True,3.4722719141323792,0.5012123702122243,3.5107212475633527,0.5165278151034667
FOODS_3_470_CA_4_evaluation,lumpy,lumpy,True,4.441647597254004,0.7794556811421771,4.457920792079208,0.7951779073105919
FOODS_3_540_CA_4_evaluation,lumpy,lumpy,True,2.0051652892561984,0.5714566732412888,2.162064825930372,0.6029365060436656
FOODS_3_573_CA_4_evaluation,lumpy,lumpy,True,2.517509727626459,0.7868982657366655,2.668148148148148,0.7861695875154532
FOODS_3_660_CA_4_evaluation,lumpy,lumpy,True,2.3786764705882355,0.5505916318973649,2.285532994923858,0.5468871481293471
FOODS_3_787_CA_4_evaluation,lumpy,lumpy,True,2.537254901960784,0.5412033048790037,2.5876436781609193,0.5121992509777366
FOODS_3_805_CA_4_evaluation,lumpy,lumpy,True,2.93202416918429,0.6365411233878614,2.876996805111821,0.6221870090840789
HOBBIES_1_140_CA_4_evaluation,lumpy,lumpy,True,7.007220216606498,1.0873080089214726,7.63135593220339,0.9789711232166568
HOBBIES_1_254_CA_4_evaluation,lumpy,lumpy,True,1.4506726457399104,0.8327546376270828,1.483525535420099,0.8256690066242854
HOBBIES_1_268_CA_4_evaluation,lumpy,lumpy,True,1.5,0.7633166054814209,1.526271186440678,0.7761754342069598
HOBBIES_2_132_CA_4_evaluation,lumpy,lumpy,True,57.088235294117645,0.6777645659928658,112.5625,0.8147762747138397
HOUSEHOLD_2_301_CA_4_evaluation,lumpy,lumpy,True,4.275330396475771,0.8959914647157444,4.159353348729792,0.925303363848694
HOUSEHOLD_2_418_CA_4_evaluation,lumpy,lumpy,True,26.58904109589041,0.5352079395085068,32.160714285714285,0.6078063426534058
FOODS_1_061_TX_1_evaluation,lumpy,lumpy,True,1.4760456273764258,0.4947445671369729,1.4454253611556982,0.4988051640605843
FOODS_1_104_TX_1_evaluation,lumpy,lumpy,True,2.030334728033473,0.7183855560610346,2.1288416075650116,0.7118041838013537
FOODS_2_341_TX_1_evaluation,lumpy,lumpy,True,10.783333333333331,0.5313019390581719,10.720238095238095,0.543925595279225
FOODS_2_399_TX_1_evaluation,lumpy,lumpy,True,2.198187995469989,0.5890709688346885,2.2125307125307123,0.6001422304251811
FOODS_3_101_TX_1_evaluation,lumpy,lumpy,True,1.51640625,0.5750736673206709,1.5525862068965517,0.5511698582281244
FOODS_3_185_TX_1_evaluation,lumpy,lumpy,True,2.93202416918429,0.6779371466140699,3.126736111111111,0.6477686373878909
FOODS_3_324_TX_1_evaluation,lumpy,lumpy,True,1.6297229219143576,0.59764437892516,1.567449956483899,0.6031865121586467
FOODS_3_335_TX_1_evaluation,lumpy,lumpy,True,2.494858611825193,0.5218943174344259,2.379128137384412,0.515626293697427
FOODS_3_459_TX_1_evaluation,lumpy,lumpy,True,1.4388435878428465,0.5348921073360311,1.4431089743589745,0.5107069378251278
FOODS_3_569_TX_1_evaluation,lumpy,lumpy,True,2.726123595505618,0.728577777777778,2.745426829268293,0.7436478972511553
FOODS_3_614_TX_1_evaluation,lumpy,lumpy,True,2.2259174311926606,1.1062094348007212,2.162064825930372,1.0938025572667653
FOODS_3_784_TX_1_evaluation,lumpy,lumpy,True,4.174193548387096,0.788897506925208,4.029082774049217,0.7924406135865595
FOODS_3_793_TX_1_evaluation,lumpy,lumpy,True,1.7922437673130194,0.5834835778007949,1.7761341222879685,0.6004045535547033
HOBBIES_1_119_TX_1_evaluation,lumpy,lumpy,True,7.007220216606498,0.8641243390482293,7.567226890756302,0.7927688121145974
HOBBIES_1_153_TX_1_evaluation,lumpy,intermittent,False,1.853868194842407,0.4912159518802875,1.8682572614107884,0.46776759887054375
HOBBIES_1_286_TX_1_evaluation,lumpy,lumpy,True,1.988729508196721,2.431984299230263,1.9220917822838848,2.49623820583539
HOBBIES_2_075_TX_1_evaluation,lumpy,lumpy,True,2.5539473684210527,0.567839319221095,2.5048678720445063,0.5677157823913879
HOUSEHOLD_1_028_TX_1_evaluation,lumpy,lumpy,True,1.7955596669750231,0.5667028774124833,1.7708947885939037,0.5732091796593566
HOUSEHOLD_1_133_TX_1_evaluation,lumpy,lumpy,True,23.96296296296296,0.6666666666666666,25.366197183098592,0.7386149584487537
HOUSEHOLD_1_237_TX_1_evaluation,lumpy,lumpy,True,16.449152542372882,0.6539612188365653,20.46590909090909,0.6720679012345675
FOODS_1_035_TX_2_evaluation,lumpy,lumpy,True,6.065625,1.1015220582554277,6.432142857142857,1.1370591701035269
FOODS_1_215_TX_2_evaluation,lumpy,lumpy,True,2.8294460641399417,1.155386458887651,2.9284552845528453,1.146903130012648
FOODS_2_103_TX_2_evaluation,lumpy,lumpy,True,2.0583244962884413,0.5065379465080749,2.0559360730593608,0.5139570939246441
FOODS_2_199_TX_2_evaluation,lumpy,lumpy,True,1.4293078055964654,0.5157420999768216,1.37796480489671,0.5134279950304528
FOODS_2_394_TX_2_evaluation,lumpy,lumpy,True,4.556338028169014,0.6674280907915379,4.41421568627451,0.679774817038844
FOODS_3_058_TX_2_evaluation,lumpy,lumpy,True,3.115569823434992,0.5745126507495204,3.3475836431226766,0.6017066306288433
FOODS_3_092_TX_2_evaluation,lumpy,lumpy,True,1.9705583756345173,0.5288954927058531,1.9966740576496673,0.5317687052063336
FOODS_3_108_TX_2_evaluation,lumpy,lumpy,True,1.5565356856455492,0.5213629871454807,1.5701830863121187,0.5208394778001213
FOODS_3_460_TX_2_evaluation,lumpy,lumpy,True,1.5453821656050954,0.5611675841651197,1.5798245614035087,0.5729400787050182
FOODS_3_603_TX_2_evaluation,lumpy,lumpy,True,5.391666666666667,0.5592777023288564,6.501805054151625,0.5351819789980804
FOODS_3_621_TX_2_evaluation,lumpy,lumpy,True,6.3431372549019605,0.6458816387863344,8.149321266968325,0.6030170879316483
FOODS_3_755_TX_2_evaluation,lumpy,lumpy,True,1.9142011834319528,0.5677335595781053,1.9017951425554382,0.546049245598773
FOODS_3_787_TX_2_evaluation,lumpy,lumpy,True,1.7758462946020128,1.3528186094838446,1.788480635551142,1.2687010363931457
FOODS_3_801_TX_2_evaluation,lumpy,lumpy,True,1.6848958333333333,0.7175808019266792,1.7054924242424243,0.7047715766637767
HOBBIES_1_122_TX_2_evaluation,lumpy,lumpy,True,4.938931297709924,0.8990665450523005,5.131054131054131,0.9483803325118122
HOBBIES_1_348_TX_2_evaluation,lumpy,lumpy,True,1.4626978146194425,0.8436033750593022,1.47140522875817,0.8330249340550011
HOBBIES_2_009_TX_2_evaluation,lumpy,lumpy,True,2.581117021276596,0.6406103750085957,2.6563421828908553,0.661092708876176
HOBBIES_2_142_TX_2_evaluation,lumpy,lumpy,True,2.1566666666666667,1.9035313883128704,2.123820754716981,1.9190470770026304
HOUSEHOLD_1_035_TX_2_evaluation,lumpy,lumpy,True,4.174193548387096,0.5088170060514234,4.3607748184019375,0.5403983720482036
HOUSEHOLD_1_189_TX_2_evaluation,lumpy,lumpy,True,6.535353535353536,2.8027816091218343,6.52536231884058,2.871386468341366
HOUSEHOLD_1_351_TX_2_evaluation,lumpy,lumpy,True,1.6561433447098977,0.561503420607969,1.6769087523277468,0.5529893676150469
HOUSEHOLD_1_425_TX_2_evaluation,lumpy,lumpy,True,1.3303632625085675,0.7307543094188291,1.352102102102102,0.5160236177712817
HOUSEHOLD_2_486_TX_2_evaluation,lumpy,lumpy,True,4.094936708860759,1.0601391291810842,4.159353348729792,1.0726159554730983
FOODS_1_034_TX_3_evaluation,lumpy,lumpy,True,4.665865384615385,0.5716383003769093,5.0307262569832405,0.5953009961637881
FOODS_1_052_TX_3_evaluation,lumpy,lumpy,True,3.6145251396648046,0.5281933762958012,3.587649402390438,0.524412456747405
FOODS_1_058_TX_3_evaluation,lumpy,lumpy,True,1.493076923076923,0.5596319317039375,1.4362041467304625,0.5673806108044208
FOODS_1_110_TX_3_evaluation,lumpy,lumpy,True,1.383464005702067,0.5010405620570144,1.336053412462908,0.5071662192156791
FOODS_2_376_TX_3_evaluation,lumpy,lumpy,True,2.39039408866995,0.5167889443480141,2.3268733850129197,0.5175848518601025
FOODS_3_395_TX_3_evaluation,lumpy,lumpy,True,1.925595238095238,0.5033387259241169,1.8799582463465554,0.5096017102817788
FOODS_3_423_TX_3_evaluation,lumpy,lumpy,True,2.330132052821128,0.5643439378146956,2.491009681881051,0.5582405056018388
FOODS_3_468_TX_3_evaluation,lumpy,lumpy,True,1.3460471567267684,0.5124521279348593,1.3561746987951808,0.5128239436407316
FOODS_3_534_TX_3_evaluation,lumpy,lumpy,True,1.7026315789473685,1.056522757332297,1.6894934333958724,1.0738436143042518
FOODS_3_749_TX_3_evaluation,lumpy,lumpy,True,3.447602131438721,0.6263703832746622,3.602,0.6207668816661253
FOODS_3_761_TX_3_evaluation,lumpy,intermittent,False,2.5845539280958723,0.5059353465521955,2.6177325581395348,0.4897612070707157
FOODS_3_813_TX_3_evaluation,lumpy,lumpy,True,7.523255813953488,1.2681113730466942,9.579787234042554,0.8073977513443049
HOBBIES_1_150_TX_3_evaluation,lumpy,lumpy,True,3.3293310463121784,0.6287433089003102,3.2985347985347984,0.6454541467479498
HOBBIES_1_189_TX_3_evaluation,lumpy,lumpy,True,1.9546827794561927,0.9274851656016296,1.9944629014396456,0.912925245564582
HOBBIES_1_202_TX_3_evaluation,lumpy,lumpy,True,3.491007194244604,0.5126723750217892,3.360074626865672,0.4977391657775746
HOBBIES_2_099_TX_3_evaluation,lumpy,lumpy,True,20.648936170212767,0.6139438085327786,22.5125,0.6966726364407578
HOUSEHOLD_1_039_TX_3_evaluation,lumpy,lumpy,True,1.9806122448979595,0.9740044873311744,2.0489192263936293,1.018722586527695
HOUSEHOLD_1_116_TX_3_evaluation,lumpy,lumpy,True,9.33173076923077,0.5651010701545779,10.291428571428572,0.5911210654213909
HOUSEHOLD_2_167_TX_3_evaluation,lumpy,intermittent,False,11.09142857142857,0.5353644612703564,15.134453781512605,0.2379652703611409
FOODS_1_004_WI_1_evaluation,lumpy,lumpy,True,1.4988416988416988,0.5225156553656435,1.453591606133979,0.5283514793748275
FOODS_1_088_WI_1_evaluation,lumpy,lumpy,True,2.0539682539682538,0.8020313462866308,2.0701149425287357,0.8151186124763797
FOODS_1_202_WI_1_evaluation,lumpy,lumpy,True,2.4081885856079404,0.6505327834357378,2.5509915014164304,0.6446848152993201
FOODS_2_072_WI_1_evaluation,lumpy,lumpy,True,3.218905472636816,0.6726014871555992,3.378986866791745,0.7234344571631116
FOODS_3_064_WI_1_evaluation,lumpy,lumpy,True,2.498069498069498,0.5380619619513236,2.6642011834319526,0.5455919782969068
FOODS_3_151_WI_1_evaluation,lumpy,intermittent,False,4.665865384615385,0.4907548227007123,4.867567567567567,0.4391326737617428
FOODS_3_281_WI_1_evaluation,lumpy,lumpy,True,1.572933549432739,0.5003144205507163,1.6328195829555756,0.5247537341607789
FOODS_3_360_WI_1_evaluation,lumpy,lumpy,True,4.094936708860759,0.878364177269501,4.038116591928251,0.8723411560058592
FOODS_3_614_WI_1_evaluation,lumpy,lumpy,True,1.770985401459854,0.6935849604341836,1.7570731707317073,0.695678399963724
FOODS_3_772_WI_1_evaluation,lumpy,lumpy,True,2.8628318584070795,0.6425950807916958,2.9966722129783694,0.6708498055303957
HOBBIES_1_006_WI_1_evaluation,lumpy,lumpy,True,1.772602739726027,0.6196646679007641,1.7974051896207586,0.6207702627974513
HOBBIES_1_145_WI_1_evaluation,lumpy,lumpy,True,7.083941605839416,0.6951366214126138,7.118577075098814,0.7156844530321047
HOBBIES_1_167_WI_1_evaluation,lumpy,lumpy,True,3.3523316062176165,0.6225172894642623,3.4304761904761905,0.6078717201166183
HOBBIES_2_087_WI_1_evaluation,lumpy,lumpy,True,11.835365853658535,0.6679017013232516,12.087248322147651,0.7219859467455623
HOUSEHOLD_1_133_WI_1_evaluation,lumpy,lumpy,True,2.198187995469989,0.5746058635963399,2.348109517601043,0.579316080507161
HOUSEHOLD_2_070_WI_1_evaluation,lumpy,lumpy,True,4.665865384615385,0.4952824982624439,4.690104166666667,0.5120417569671255
FOODS_2_056_WI_2_evaluation,lumpy,intermittent,False,1.5819070904645476,0.4999217832744654,1.6522935779816514,0.4716595092730973
FOODS_2_144_WI_2_evaluation,lumpy,lumpy,True,2.173572228443449,0.564050025494462,2.285532994923858,0.5671485585357942
FOODS_2_206_WI_2_evaluation,lumpy,lumpy,True,7.436781609195402,0.6723127008778416,11.186335403726709,0.7340311325818573
FOODS_2_257_WI_2_evaluation,lumpy,intermittent,False,1.7408071748878924,0.5286849867905674,1.8265720081135903,0.4881267584084863
FOODS_2_267_WI_2_evaluation,lumpy,lumpy,True,2.091594827586207,0.5647492322889667,2.183030303030303,0.5694267054222698
FOODS_2_334_WI_2_evaluation,lumpy,lumpy,True,5.134920634920635,0.6460092885521515,7.175298804780876,0.6195877385245299
FOODS_3_032_WI_2_evaluation,lumpy,lumpy,True,2.280846063454759,0.5372194850002158,2.3604193971166447,0.5390656202434788
FOODS_3_200_WI_2_evaluation,lumpy,intermittent,False,2.726123595505618,0.5827441226231661,2.845181674565561,0.41892017001220383
FOODS_3_363_WI_2_evaluation,lumpy,lumpy,True,1.4976851851851851,0.5433211666062423,1.5134453781512605,0.5502715855319469
FOODS_3_468_WI_2_evaluation,lumpy,lumpy,True,1.4638009049773757,0.5788157496207708,1.5008333333333332,0.5794585555809094
FOODS_3_579_WI_2_evaluation,lumpy,lumpy,True,3.641651031894934,1.071687354168981,3.8237791932059446,1.1260693153000843
FOODS_3_584_WI_2_evaluation,lumpy,lumpy,True,1.365939479239972,0.5239057992469609,1.3531179564237414,0.5235669504
FOODS_3_664_WI_2_evaluation,lumpy,lumpy,True,1.7988878591288229,0.5211841285107183,1.899789029535865,0.5167337489563163
HOBBIES_1_353_WI_2_evaluation,lumpy,lumpy,True,4.201298701298701,0.7127985974139821,4.371359223300971,0.7175048828124999
HOBBIES_1_387_WI_2_evaluation,lumpy,lumpy,True,3.655367231638418,1.7196731052146217,3.9669603524229076,1.851318424655695
HOBBIES_2_042_WI_2_evaluation,lumpy,lumpy,True,8.053941908713693,0.7193614466341741,8.70048309178744,0.7558992663097365
HOBBIES_2_051_WI_2_evaluation,lumpy,lumpy,True,6.858657243816254,0.5335859195749304,7.118577075098814,0.5654122514152997
HOUSEHOLD_1_141_WI_2_evaluation,lumpy,lumpy,True,1.739247311827957,0.5159611025784846,1.7136060894386298,0.5182121077271462
HOUSEHOLD_1_237_WI_2_evaluation,lumpy,lumpy,True,11.09142857142857,0.7044071098125155,12.594405594405595,0.6503943302730172
HOUSEHOLD_1_410_WI_2_evaluation,lumpy,intermittent,False,1.901077375122429,0.4993337705101019,2.0011111111111113,0.46361962519232536
FOODS_1_137_WI_3_evaluation,lumpy,lumpy,True,1.9625884732052576,0.6223135047663599,2.021324354657688,0.6362183018272708
FOODS_1_162_WI_3_evaluation,lumpy,lumpy,True,1.8380681818181817,0.6466922256484212,1.938643702906351,0.6340330020811564
FOODS_1_210_WI_3_evaluation,lumpy,lumpy,True,2.658904109589041,0.5597911958901208,2.6642011834319526,0.5670254738400647
FOODS_2_166_WI_3_evaluation,lumpy,lumpy,True,1.486217457886677,0.8204722872445944,1.523688663282572,0.8238826562607925
FOODS_2_351_WI_3_evaluation,lumpy,lumpy,True,2.178451178451178,0.5136456949643762,2.1936662606577344,0.522384105960265
FOODS_2_363_WI_3_evaluation,lumpy,lumpy,True,8.782805429864254,0.6490936445922009,9.283505154639176,0.6347792779852536
FOODS_3_107_WI_3_evaluation,lumpy,lumpy,True,1.486217457886677,0.5452527477393824,1.492129246064623,0.5296827260863225
FOODS_3_116_WI_3_evaluation,lumpy,lumpy,True,1.5416997617156474,0.575039896644212,1.567449956483899,0.5867088218081156
FOODS_3_190_WI_3_evaluation,lumpy,lumpy,True,2.8841010401188707,0.5446545428003348,3.292504570383912,0.5440638019468294
FOODS_3_281_WI_3_evaluation,lumpy,lumpy,True,1.5590361445783132,1.274600496843754,1.6051693404634582,1.2125331278575027
FOODS_3_479_WI_3_evaluation,lumpy,lumpy,True,1.7361359570661896,0.554396265509417,1.7743842364532019,0.571138932908929
FOODS_3_525_WI_3_evaluation,lumpy,intermittent,False,3.037558685446009,0.5312988468384697,3.4634615384615386,0.47811749973912143
FOODS_3_803_WI_3_evaluation,lumpy,lumpy,True,4.441647597254004,0.5700241930557549,4.677922077922078,0.5545087483176312
HOBBIES_1_316_WI_3_evaluation,lumpy,lumpy,True,3.704198473282443,0.6587286495676783,3.807610993657505,0.6675034293552811
HOBBIES_1_381_WI_3_evaluation,lumpy,lumpy,True,1.6618150684931507,0.8450377067192218,1.683177570093458,0.8526778659507325
HOBBIES_2_101_WI_3_evaluation,lumpy,lumpy,True,11.155172413793103,1.044143823424706,11.694805194805195,1.1414958448753458
HOBBIES_2_142_WI_3_evaluation,lumpy,lumpy,True,4.804455445544554,1.7127212982365765,4.629820051413882,1.7345257807759438
HOUSEHOLD_1_189_WI_3_evaluation,lumpy,lumpy,True,9.753768844221106,0.6005723741319445,9.33160621761658,0.6178170886807725
HOUSEHOLD_1_317_WI_3_evaluation,lumpy,lumpy,True,5.828828828828829,0.5936639999999999,7.59915611814346,0.5880251377410469
HOUSEHOLD_1_373_WI_3_evaluation,lumpy,erratic,False,1.3294520547945206,0.5192197230620806,1.2910394265232974,0.5137862954910775
